id,starting_pos,player_a,player_b,time_a,time_b,result
1406,35261,Ascendant,Ranger,60000,60000,-1
1407,27580,Ranger,Ascendant,60000,60000,1
1408,27580,Ascendant,Ranger,60000,60000,1
1409,27064,Ranger,Ascendant,60000,60000,-1
1410,27064,Ascendant,Ranger,60000,60000,1
1411,27097,Ranger,Ascendant,60000,60000,-1
1412,27097,Ascendant,Ranger,60000,60000,1
1413,27111,Ranger,Ascendant,60000,60000,-1
1414,27111,Ascendant,Ranger,60000,60000,1
1415,27112,Ranger,Ascendant,60000,60000,-1
1416,27112,Ascendant,Ranger,60000,60000,1
1417,27113,Ranger,Ascendant,60000,60000,-1
1418,27113,Ascendant,Ranger,60000,60000,1
1419,27116,Ranger,Ascendant,60000,60000,-1
1420,27116,Ascendant,Ranger,60000,60000,-1
1421,27117,Ranger,Ascendant,60000,60000,-1
1422,27117,Ascendant,Ranger,60000,60000,-1
1423,27136,Ranger,Ascendant,60000,60000,1
1424,27136,Ascendant,Ranger,60000,60000,-1
1425,27223,Ranger,Ascendant,60000,60000,-1
1426,27223,Ascendant,Ranger,60000,60000,2
1427,27241,Ranger,Ascendant,60000,60000,-1
1428,27241,Ascendant,Ranger,60000,60000,1
1429,27242,Ranger,Ascendant,60000,60000,-1
1430,27598,Ranger,Ascendant,60000,60000,-1
1431,27597,Ascendant,Ranger,60000,60000,1
1432,27635,Ranger,Ascendant,60000,60000,1
1433,27598,Ascendant,Ranger,60000,60000,1
1434,27640,Ranger,Ascendant,60000,60000,-1
1435,27635,Ascendant,Ranger,60000,60000,1
1436,28810,Ranger,Ascendant,60000,60000,1
1437,27640,Ascendant,Ranger,60000,60000,1
1438,30059,Ranger,Ascendant,60000,60000,1
1439,28809,Ascendant,Ranger,60000,60000,1
1440,35083,Ranger,Ascendant,60000,60000,1
1441,30055,Ascendant,Ranger,60000,60000,1
1442,35263,Ranger,Ascendant,60000,60000,-1
1443,35262,Ascendant,Ranger,60000,60000,-1
1444,35266,Ranger,Ascendant,60000,60000,-1
1445,35263,Ascendant,Ranger,60000,60000,-1
1446,35267,Ranger,Ascendant,60000,60000,-1
1447,35266,Ascendant,Ranger,60000,60000,1
1448,35268,Ranger,Ascendant,60000,60000,-1
1449,35267,Ascendant,Ranger,60000,60000,1
1450,35289,Ranger,Ascendant,60000,60000,1
1451,35268,Ascendant,Ranger,60000,60000,-1
1452,35290,Ranger,Ascendant,60000,60000,-1
1453,35289,Ascendant,Ranger,60000,60000,1
1454,35294,Ranger,Ascendant,60000,60000,1
1455,35290,Ascendant,Ranger,60000,60000,-1
1456,35296,Ranger,Ascendant,60000,60000,1
1457,35294,Ascendant,Ranger,60000,60000,1
1458,35297,Ranger,Ascendant,60000,60000,1
1459,35296,Ascendant,Ranger,60000,60000,-1
1460,35298,Ranger,Ascendant,60000,60000,1
1461,35297,Ascendant,Ranger,60000,60000,1
1462,35314,Ranger,Ascendant,60000,60000,-1
1463,35298,Ascendant,Ranger,60000,60000,1
1464,35315,Ranger,Ascendant,60000,60000,-1
1465,35314,Ascendant,Ranger,60000,60000,-1
1466,35319,Ranger,Ascendant,60000,60000,-1
1467,35315,Ascendant,Ranger,60000,60000,1
1468,35321,Ranger,Ascendant,60000,60000,-1
1469,35319,Ascendant,Ranger,60000,60000,1
1470,35322,Ranger,Ascendant,60000,60000,-1
1471,35321,Ascendant,Ranger,60000,60000,1
1472,35323,Ranger,Ascendant,60000,60000,-1
1473,35322,Ascendant,Ranger,60000,60000,1
1474,35339,Ranger,Ascendant,60000,60000,1
1475,35323,Ascendant,Ranger,60000,60000,-1
1476,35340,Ranger,Ascendant,60000,60000,-1
1477,35339,Ascendant,Ranger,60000,60000,-1
1478,35344,Ranger,Ascendant,60000,60000,-1
1479,35340,Ascendant,Ranger,60000,60000,-1
1480,35346,Ranger,Ascendant,60000,60000,-1
1481,35344,Ascendant,Ranger,60000,60000,-1
1482,35347,Ranger,Ascendant,60000,60000,-1
1483,35346,Ascendant,Ranger,60000,60000,1
1484,35348,Ranger,Ascendant,60000,60000,1
1485,35347,Ascendant,Ranger,60000,60000,-1
1486,35366,Ranger,Ascendant,60000,60000,-1
1487,35348,Ascendant,Ranger,60000,60000,1
1488,35367,Ranger,Ascendant,60000,60000,-1
1489,35366,Ascendant,Ranger,60000,60000,1
1490,35368,Ranger,Ascendant,60000,60000,-1
1491,35367,Ascendant,Ranger,60000,60000,1
1492,35391,Ranger,Ascendant,60000,60000,1
1493,35368,Ascendant,Ranger,60000,60000,1
1494,35392,Ranger,Ascendant,60000,60000,1
1495,35391,Ascendant,Ranger,60000,60000,-1
1496,35393,Ranger,Ascendant,60000,60000,1
1497,35392,Ascendant,Ranger,60000,60000,1
1498,35419,Ranger,Ascendant,60000,60000,1
1499,35393,Ascendant,Ranger,60000,60000,1
1500,35421,Ranger,Ascendant,60000,60000,1
1501,35419,Ascendant,Ranger,60000,60000,1
1502,35422,Ranger,Ascendant,60000,60000,1
1503,35421,Ascendant,Ranger,60000,60000,1
1504,35423,Ranger,Ascendant,60000,60000,1
1505,35422,Ascendant,Ranger,60000,60000,1
1506,35444,Ranger,Ascendant,60000,60000,1
1507,35423,Ascendant,Ranger,60000,60000,1
1508,35446,Ranger,Ascendant,60000,60000,1
1509,35444,Ascendant,Ranger,60000,60000,-1
1510,35447,Ranger,Ascendant,60000,60000,1
1511,35446,Ascendant,Ranger,60000,60000,-1
1512,35448,Ranger,Ascendant,60000,60000,1
1513,35447,Ascendant,Ranger,60000,60000,-1
1514,35469,Ranger,Ascendant,60000,60000,-1
1515,35448,Ascendant,Ranger,60000,60000,1
1516,35471,Ranger,Ascendant,60000,60000,1
1517,35469,Ascendant,Ranger,60000,60000,-1
1518,35472,Ranger,Ascendant,60000,60000,1
1519,35471,Ascendant,Ranger,60000,60000,-1
1520,35473,Ranger,Ascendant,60000,60000,1
1521,35472,Ascendant,Ranger,60000,60000,-1
1522,35656,Ranger,Ascendant,60000,60000,-1
1523,35473,Ascendant,Ranger,60000,60000,1
1524,35658,Ranger,Ascendant,60000,60000,-1
1525,35656,Ascendant,Ranger,60000,60000,1
1526,35661,Ranger,Ascendant,60000,60000,-1
1527,35658,Ascendant,Ranger,60000,60000,1
1528,35662,Ranger,Ascendant,60000,60000,-1
1529,35661,Ascendant,Ranger,60000,60000,1
1530,35663,Ranger,Ascendant,60000,60000,-1
1531,35662,Ascendant,Ranger,60000,60000,1
1532,35666,Ranger,Ascendant,60000,60000,1
1533,35663,Ascendant,Ranger,60000,60000,1
1534,35667,Ranger,Ascendant,60000,60000,1
1535,35666,Ascendant,Ranger,60000,60000,-1
1536,35668,Ranger,Ascendant,60000,60000,-1
1537,35667,Ascendant,Ranger,60000,60000,1
1538,35756,Ranger,Ascendant,60000,60000,-1
1539,35668,Ascendant,Ranger,60000,60000,1
1540,35758,Ranger,Ascendant,60000,60000,-1
1541,35756,Ascendant,Ranger,60000,60000,1
1542,35761,Ranger,Ascendant,60000,60000,-1
1543,35758,Ascendant,Ranger,60000,60000,1
1544,35762,Ranger,Ascendant,60000,60000,-1
1545,35761,Ascendant,Ranger,60000,60000,1
1546,35763,Ranger,Ascendant,60000,60000,-1
1547,35762,Ascendant,Ranger,60000,60000,1
1548,35766,Ranger,Ascendant,60000,60000,1
1549,35763,Ascendant,Ranger,60000,60000,1
1550,26072,Aegis,Ascendant,60000,60000,-1
1551,26072,Ascendant,Aegis,60000,60000,1
1552,26073,Aegis,Ascendant,60000,60000,-1
1553,26073,Ascendant,Aegis,60000,60000,-1
1554,26094,Aegis,Ascendant,60000,60000,-1
1555,26094,Ascendant,Aegis,60000,60000,-1
1556,26096,Aegis,Ascendant,60000,60000,-1
1557,26096,Ascendant,Aegis,60000,60000,-1
1558,26097,Aegis,Ascendant,60000,60000,-1
1559,26097,Ascendant,Aegis,60000,60000,-1
1560,26098,Aegis,Ascendant,60000,60000,-1
1561,26098,Ascendant,Aegis,60000,60000,-1
1562,26306,Aegis,Ascendant,60000,60000,-1
1563,26306,Ascendant,Aegis,60000,60000,1
1564,26307,Aegis,Ascendant,60000,60000,-1
1565,26307,Ascendant,Aegis,60000,60000,-1
1566,26308,Aegis,Ascendant,60000,60000,-1
1567,26308,Ascendant,Aegis,60000,60000,-1
1568,26311,Aegis,Ascendant,60000,60000,-1
1569,26311,Ascendant,Aegis,60000,60000,1
1570,26312,Aegis,Ascendant,60000,60000,-1
1571,26312,Ascendant,Aegis,60000,60000,1
1572,26313,Aegis,Ascendant,60000,60000,-1
1573,26313,Ascendant,Aegis,60000,60000,1
1574,26316,Aegis,Ascendant,60000,60000,1
1575,26316,Ascendant,Aegis,60000,60000,1
1576,26318,Aegis,Ascendant,60000,60000,1
1577,26318,Ascendant,Aegis,60000,60000,1
1578,26331,Aegis,Ascendant,60000,60000,-1
1579,26331,Ascendant,Aegis,60000,60000,1
1580,26332,Aegis,Ascendant,60000,60000,-1
1581,26332,Ascendant,Aegis,60000,60000,-1
1582,26333,Aegis,Ascendant,60000,60000,-1
1583,26333,Ascendant,Aegis,60000,60000,-2
1584,26336,Aegis,Ascendant,60000,60000,-1
1585,26336,Ascendant,Aegis,60000,60000,1
1586,26337,Aegis,Ascendant,60000,60000,-1
1587,26337,Ascendant,Aegis,60000,60000,1
1588,26338,Aegis,Ascendant,60000,60000,-1
1589,26338,Ascendant,Aegis,60000,60000,1
1590,26341,Aegis,Ascendant,60000,60000,-1
1591,26341,Ascendant,Aegis,60000,60000,-1
1592,26343,Aegis,Ascendant,60000,60000,1
1593,26343,Ascendant,Aegis,60000,60000,-1
1594,26381,Aegis,Ascendant,60000,60000,-1
1595,26381,Ascendant,Aegis,60000,60000,-1
1596,26382,Aegis,Ascendant,60000,60000,1
1597,26382,Ascendant,Aegis,60000,60000,1
1598,26383,Aegis,Ascendant,60000,60000,1
1599,26383,Ascendant,Aegis,60000,60000,1
1600,26386,Aegis,Ascendant,60000,60000,-1
1601,26386,Ascendant,Aegis,60000,60000,-1
1602,26387,Aegis,Ascendant,60000,60000,1
1603,26387,Ascendant,Aegis,60000,60000,-1
1604,26459,Aegis,Ascendant,60000,60000,1
1605,26459,Ascendant,Aegis,60000,60000,-1
1606,26460,Aegis,Ascendant,60000,60000,1
1607,26460,Ascendant,Aegis,60000,60000,1
1608,26464,Aegis,Ascendant,60000,60000,-1
1609,26464,Ascendant,Aegis,60000,60000,-1
1610,26465,Aegis,Ascendant,60000,60000,-1
1611,26465,Ascendant,Aegis,60000,60000,-1
1612,26469,Aegis,Ascendant,60000,60000,-1
1613,26469,Ascendant,Aegis,60000,60000,-1
1614,26471,Aegis,Ascendant,60000,60000,-1
1615,26471,Ascendant,Aegis,60000,60000,1
1616,26472,Aegis,Ascendant,60000,60000,-1
1617,26472,Ascendant,Aegis,60000,60000,1
1618,26473,Aegis,Ascendant,60000,60000,1
1619,26473,Ascendant,Aegis,60000,60000,1
1620,26486,Aegis,Ascendant,60000,60000,-1
1621,26486,Ascendant,Aegis,60000,60000,1
1622,27223,Aegis,Ascendant,60000,60000,-1
1623,27223,Ascendant,Aegis,60000,60000,1
1624,27241,Aegis,Ascendant,60000,60000,1
1625,27241,Ascendant,Aegis,60000,60000,1
1626,27242,Aegis,Ascendant,60000,60000,1
1627,27242,Ascendant,Aegis,60000,60000,1
1628,27266,Aegis,Ascendant,60000,60000,1
1629,27266,Ascendant,Aegis,60000,60000,1
1630,27267,Aegis,Ascendant,60000,60000,1
1631,27267,Ascendant,Aegis,60000,60000,1
1632,27294,Aegis,Ascendant,60000,60000,-1
1633,27294,Ascendant,Aegis,60000,60000,-1
1634,27296,Aegis,Ascendant,60000,60000,1
1635,27296,Ascendant,Aegis,60000,60000,1
1636,27297,Aegis,Ascendant,60000,60000,1
1637,27297,Ascendant,Aegis,60000,60000,1
1638,27298,Aegis,Ascendant,60000,60000,-1
1639,27298,Ascendant,Aegis,60000,60000,1
1640,27319,Aegis,Ascendant,60000,60000,-1
1641,27319,Ascendant,Aegis,60000,60000,-1
1642,27321,Aegis,Ascendant,60000,60000,1
1643,27321,Ascendant,Aegis,60000,60000,1
1644,27322,Aegis,Ascendant,60000,60000,1
1645,27322,Ascendant,Aegis,60000,60000,1
1646,27323,Aegis,Ascendant,60000,60000,1
1647,27323,Ascendant,Aegis,60000,60000,1
1648,27553,Aegis,Ascendant,60000,60000,1
1649,27553,Ascendant,Aegis,60000,60000,1
1650,27555,Aegis,Ascendant,60000,60000,-1
1651,27555,Ascendant,Aegis,60000,60000,1
1652,27559,Aegis,Ascendant,60000,60000,-1
1653,27559,Ascendant,Aegis,60000,60000,1
1654,27560,Aegis,Ascendant,60000,60000,-1
1655,27560,Ascendant,Aegis,60000,60000,1
1656,27564,Aegis,Ascendant,60000,60000,-1
1657,27564,Ascendant,Aegis,60000,60000,1
1658,27565,Aegis,Ascendant,60000,60000,1
1659,27565,Ascendant,Aegis,60000,60000,1
1660,27571,Aegis,Ascendant,60000,60000,1
1661,27571,Ascendant,Aegis,60000,60000,1
1662,27572,Aegis,Ascendant,60000,60000,1
1663,27572,Ascendant,Aegis,60000,60000,1
1664,27573,Aegis,Ascendant,60000,60000,1
1665,27573,Ascendant,Aegis,60000,60000,1
1666,27580,Aegis,Ascendant,60000,60000,1
1667,27580,Ascendant,Aegis,60000,60000,1
1668,27584,Aegis,Ascendant,60000,60000,-1
1669,27584,Ascendant,Aegis,60000,60000,1
1670,27585,Aegis,Ascendant,60000,60000,1
1671,27585,Ascendant,Aegis,60000,60000,-1
1672,27590,Aegis,Ascendant,60000,60000,-1
1673,27590,Ascendant,Aegis,60000,60000,1
1674,27596,Aegis,Ascendant,60000,60000,-1
1675,27596,Ascendant,Aegis,60000,60000,1
1676,27597,Aegis,Ascendant,60000,60000,-1
1677,27597,Ascendant,Aegis,60000,60000,1
1678,27598,Aegis,Ascendant,60000,60000,-1
1679,27598,Ascendant,Aegis,60000,60000,-1
1680,27635,Aegis,Ascendant,60000,60000,-1
1681,27635,Ascendant,Aegis,60000,60000,1
1682,27640,Aegis,Ascendant,60000,60000,1
1683,27640,Ascendant,Aegis,60000,60000,1
1684,27646,Aegis,Ascendant,60000,60000,1
1685,27646,Ascendant,Aegis,60000,60000,1
1686,27647,Aegis,Ascendant,60000,60000,1
1687,27647,Ascendant,Aegis,60000,60000,1
1688,27648,Aegis,Ascendant,60000,60000,1
1689,27648,Ascendant,Aegis,60000,60000,1
1690,27765,Aegis,Ascendant,60000,60000,1
1691,27765,Ascendant,Aegis,60000,60000,1
1692,27771,Aegis,Ascendant,60000,60000,-1
1693,27771,Ascendant,Aegis,60000,60000,-1
1694,27772,Aegis,Ascendant,60000,60000,-1
1695,27772,Ascendant,Aegis,60000,60000,-1
1696,27896,Aegis,Ascendant,60000,60000,-1
1697,27896,Ascendant,Aegis,60000,60000,1
1698,28803,Aegis,Ascendant,60000,60000,-1
1699,28803,Ascendant,Aegis,60000,60000,-1
1700,28805,Aegis,Ascendant,60000,60000,-1
1701,28805,Ascendant,Aegis,60000,60000,1
1702,28809,Aegis,Ascendant,60000,60000,-1
1703,28809,Ascendant,Aegis,60000,60000,1
1704,28810,Aegis,Ascendant,60000,60000,1
1705,28810,Ascendant,Aegis,60000,60000,1
1706,28814,Aegis,Ascendant,60000,60000,1
1707,28814,Ascendant,Aegis,60000,60000,-1
1708,28815,Aegis,Ascendant,60000,60000,-1
1709,28815,Ascendant,Aegis,60000,60000,-1
1710,28819,Aegis,Ascendant,60000,60000,1
1711,28819,Ascendant,Aegis,60000,60000,1
1712,28822,Aegis,Ascendant,60000,60000,1
1713,28822,Ascendant,Aegis,60000,60000,1
1714,28823,Aegis,Ascendant,60000,60000,1
1715,28823,Ascendant,Aegis,60000,60000,-1
1716,28830,Aegis,Ascendant,60000,60000,1
1717,28830,Ascendant,Aegis,60000,60000,1
1718,28834,Aegis,Ascendant,60000,60000,-1
1719,28834,Ascendant,Aegis,60000,60000,-1
1720,28835,Aegis,Ascendant,60000,60000,1
1721,28835,Ascendant,Aegis,60000,60000,1
1722,28839,Aegis,Ascendant,60000,60000,1
1723,28839,Ascendant,Aegis,60000,60000,1
1724,28840,Aegis,Ascendant,60000,60000,-1
1725,28840,Ascendant,Aegis,60000,60000,1
1726,28844,Aegis,Ascendant,60000,60000,1
1727,28844,Ascendant,Aegis,60000,60000,1
1728,28848,Aegis,Ascendant,60000,60000,-1
1729,28848,Ascendant,Aegis,60000,60000,1
1730,28884,Aegis,Ascendant,60000,60000,1
1731,28884,Ascendant,Aegis,60000,60000,-1
1732,28885,Aegis,Ascendant,60000,60000,-1
1733,28885,Ascendant,Aegis,60000,60000,-1
1734,28889,Aegis,Ascendant,60000,60000,1
1735,28889,Ascendant,Aegis,60000,60000,-1
1736,28890,Aegis,Ascendant,60000,60000,-1
1737,28890,Ascendant,Aegis,60000,60000,-1
1738,28894,Aegis,Ascendant,60000,60000,1
1739,28894,Ascendant,Aegis,60000,60000,1
1740,28985,Aegis,Ascendant,60000,60000,-1
1741,28985,Ascendant,Aegis,60000,60000,1
1742,28989,Aegis,Ascendant,60000,60000,1
1743,28989,Ascendant,Aegis,60000,60000,-1
1744,28994,Aegis,Ascendant,60000,60000,-1
1745,28994,Ascendant,Aegis,60000,60000,-1
1746,29448,Aegis,Ascendant,60000,60000,-1
1747,29448,Ascendant,Aegis,60000,60000,-1
1748,29521,Aegis,Ascendant,60000,60000,1
1749,29521,Ascendant,Aegis,60000,60000,1
1750,29523,Aegis,Ascendant,60000,60000,-1
1751,29523,Ascendant,Aegis,60000,60000,1
1752,29610,Aegis,Ascendant,60000,60000,-1
1753,29610,Ascendant,Aegis,60000,60000,1
1754,29614,Aegis,Ascendant,60000,60000,-1
1755,29614,Ascendant,Aegis,60000,60000,-1
1756,29615,Aegis,Ascendant,60000,60000,-1
1757,29615,Ascendant,Aegis,60000,60000,1
1758,29619,Aegis,Ascendant,60000,60000,-1
1759,29619,Ascendant,Aegis,60000,60000,-1
1760,29621,Aegis,Ascendant,60000,60000,1
1761,29621,Ascendant,Aegis,60000,60000,-1
1762,29623,Aegis,Ascendant,60000,60000,1
1763,29623,Ascendant,Aegis,60000,60000,-1
1764,29639,Aegis,Ascendant,60000,60000,-1
1765,29639,Ascendant,Aegis,60000,60000,1
1766,29640,Aegis,Ascendant,60000,60000,1
1767,29640,Ascendant,Aegis,60000,60000,-1
1768,29644,Aegis,Ascendant,60000,60000,-1
1769,29644,Ascendant,Aegis,60000,60000,-1
1770,29646,Aegis,Ascendant,60000,60000,1
1771,29646,Ascendant,Aegis,60000,60000,1
1772,29648,Aegis,Ascendant,60000,60000,-1
1773,29648,Ascendant,Aegis,60000,60000,1
1774,29740,Aegis,Ascendant,60000,60000,-1
1775,29740,Ascendant,Aegis,60000,60000,1
1776,29744,Aegis,Ascendant,60000,60000,1
1777,29744,Ascendant,Aegis,60000,60000,1
1778,29746,Aegis,Ascendant,60000,60000,-1
1779,29746,Ascendant,Aegis,60000,60000,1
1780,29748,Aegis,Ascendant,60000,60000,-1
1781,29748,Ascendant,Aegis,60000,60000,-1
1782,29769,Aegis,Ascendant,60000,60000,1
1783,29769,Ascendant,Aegis,60000,60000,-1
1784,29771,Aegis,Ascendant,60000,60000,1
1785,29771,Ascendant,Aegis,60000,60000,-1
1786,29773,Aegis,Ascendant,60000,60000,1
1787,29773,Ascendant,Aegis,60000,60000,-1
1788,29871,Aegis,Ascendant,60000,60000,-1
1789,29871,Ascendant,Aegis,60000,60000,-1
1790,29873,Aegis,Ascendant,60000,60000,-1
1791,29873,Ascendant,Aegis,60000,60000,1
1792,29923,Aegis,Ascendant,60000,60000,-1
1793,29923,Ascendant,Aegis,60000,60000,-1
1794,30053,Aegis,Ascendant,60000,60000,-1
1795,30053,Ascendant,Aegis,60000,60000,-1
1796,30055,Aegis,Ascendant,60000,60000,1
1797,30055,Ascendant,Aegis,60000,60000,-1
1798,30059,Aegis,Ascendant,60000,60000,1
1799,30059,Ascendant,Aegis,60000,60000,1
1800,30060,Aegis,Ascendant,60000,60000,1
1801,30060,Ascendant,Aegis,60000,60000,-1
1802,30064,Aegis,Ascendant,60000,60000,1
1803,30064,Ascendant,Aegis,60000,60000,1
1804,30065,Aegis,Ascendant,60000,60000,1
1805,30065,Ascendant,Aegis,60000,60000,1
1806,30069,Aegis,Ascendant,60000,60000,1
1807,30069,Ascendant,Aegis,60000,60000,1
1808,30071,Aegis,Ascendant,60000,60000,1
1809,30071,Ascendant,Aegis,60000,60000,1
1810,30072,Aegis,Ascendant,60000,60000,-1
1811,30072,Ascendant,Aegis,60000,60000,1
1812,30080,Aegis,Ascendant,60000,60000,1
1813,30080,Ascendant,Aegis,60000,60000,1
1814,30084,Aegis,Ascendant,60000,60000,1
1815,30084,Ascendant,Aegis,60000,60000,1
1816,30085,Aegis,Ascendant,60000,60000,1
1817,30085,Ascendant,Aegis,60000,60000,1
1818,30089,Aegis,Ascendant,60000,60000,1
1819,30089,Ascendant,Aegis,60000,60000,1
1820,30090,Aegis,Ascendant,60000,60000,1
1821,30090,Ascendant,Aegis,60000,60000,1
1822,30094,Aegis,Ascendant,60000,60000,1
1823,30094,Ascendant,Aegis,60000,60000,1
1824,30096,Aegis,Ascendant,60000,60000,-1
1825,30096,Ascendant,Aegis,60000,60000,-1
1826,30134,Aegis,Ascendant,60000,60000,1
1827,30134,Ascendant,Aegis,60000,60000,1
1828,30135,Aegis,Ascendant,60000,60000,2
1829,30135,Ascendant,Aegis,60000,60000,2
1830,30139,Aegis,Ascendant,60000,60000,1
1831,30139,Ascendant,Aegis,60000,60000,1
1832,30140,Aegis,Ascendant,60000,60000,1
1833,30140,Ascendant,Aegis,60000,60000,-1
1834,30144,Aegis,Ascendant,60000,60000,-1
1835,30144,Ascendant,Aegis,60000,60000,1
1836,30235,Aegis,Ascendant,60000,60000,-1
1837,30235,Ascendant,Aegis,60000,60000,-1
1838,30239,Aegis,Ascendant,60000,60000,1
1839,30239,Ascendant,Aegis,60000,60000,-1
1840,30240,Aegis,Ascendant,60000,60000,-1
1841,30240,Ascendant,Aegis,60000,60000,-1
1842,30264,Aegis,Ascendant,60000,60000,-1
1843,30264,Ascendant,Aegis,60000,60000,-1
1844,35032,Aegis,Ascendant,60000,60000,1
1845,35032,Ascendant,Aegis,60000,60000,-1
1846,35033,Aegis,Ascendant,60000,60000,1
1847,35033,Ascendant,Aegis,60000,60000,1
1848,35036,Aegis,Ascendant,60000,60000,1
1849,35036,Ascendant,Aegis,60000,60000,1
1850,35037,Aegis,Ascendant,60000,60000,-1
1851,35037,Ascendant,Aegis,60000,60000,1
1852,35038,Aegis,Ascendant,60000,60000,1
1853,35038,Ascendant,Aegis,60000,60000,-1
1854,35041,Aegis,Ascendant,60000,60000,-1
1855,35041,Ascendant,Aegis,60000,60000,-1
1856,35042,Aegis,Ascendant,60000,60000,1
1857,35042,Ascendant,Aegis,60000,60000,-1
1858,35043,Aegis,Ascendant,60000,60000,-1
1859,35043,Ascendant,Aegis,60000,60000,-1
1860,35082,Aegis,Ascendant,60000,60000,1
1861,35082,Ascendant,Aegis,60000,60000,-1
1862,35083,Aegis,Ascendant,60000,60000,1
1863,35083,Ascendant,Aegis,60000,60000,1
1864,35086,Aegis,Ascendant,60000,60000,-1
1865,35086,Ascendant,Aegis,60000,60000,-1
1866,35087,Aegis,Ascendant,60000,60000,-1
1867,35087,Ascendant,Aegis,60000,60000,-1
1868,35088,Aegis,Ascendant,60000,60000,-1
1869,35088,Ascendant,Aegis,60000,60000,-1
1870,35091,Aegis,Ascendant,60000,60000,-1
1871,35091,Ascendant,Aegis,60000,60000,-1
1872,35092,Aegis,Ascendant,60000,60000,-1
1873,35092,Ascendant,Aegis,60000,60000,-1
1874,35093,Aegis,Ascendant,60000,60000,-1
1875,35093,Ascendant,Aegis,60000,60000,-1
1876,35132,Aegis,Ascendant,60000,60000,-1
1971,35132,Ascendant,Aegis,60000,60000,-1
1972,35133,Aegis,Ascendant,60000,60000,-1
1973,35133,Ascendant,Aegis,60000,60000,1
1974,35136,Aegis,Ascendant,60000,60000,-1
1975,35136,Ascendant,Aegis,60000,60000,1
1976,35137,Aegis,Ascendant,60000,60000,-1
1977,35137,Ascendant,Aegis,60000,60000,1
1978,35138,Aegis,Ascendant,60000,60000,-1
1979,35138,Ascendant,Aegis,60000,60000,1
1980,35141,Aegis,Ascendant,60000,60000,1
1981,35141,Ascendant,Aegis,60000,60000,1
1982,35142,Aegis,Ascendant,60000,60000,1
1983,35142,Ascendant,Aegis,60000,60000,-1
1984,35143,Aegis,Ascendant,60000,60000,1
1985,35143,Ascendant,Aegis,60000,60000,1
1986,35184,Aegis,Ascendant,60000,60000,-1
1987,35184,Ascendant,Aegis,60000,60000,-1
1988,35185,Aegis,Ascendant,60000,60000,1
1989,35185,Ascendant,Aegis,60000,60000,-1
1990,35189,Aegis,Ascendant,60000,60000,-1
1991,35189,Ascendant,Aegis,60000,60000,1
1992,35190,Aegis,Ascendant,60000,60000,1
1993,35190,Ascendant,Aegis,60000,60000,-1
1994,35194,Aegis,Ascendant,60000,60000,1
1995,35194,Ascendant,Aegis,60000,60000,1
1996,35196,Aegis,Ascendant,60000,60000,1
1997,35196,Ascendant,Aegis,60000,60000,-1
1998,35197,Aegis,Ascendant,60000,60000,1
1999,35197,Ascendant,Aegis,60000,60000,-1
2000,35198,Aegis,Ascendant,60000,60000,-1
2001,35198,Ascendant,Aegis,60000,60000,-1
2002,35209,Aegis,Ascendant,60000,60000,-1
2003,35209,Ascendant,Aegis,60000,60000,-1
2004,35210,Aegis,Ascendant,60000,60000,-1
2005,35210,Ascendant,Aegis,60000,60000,-1
2006,35214,Aegis,Ascendant,60000,60000,-1
2007,35214,Ascendant,Aegis,60000,60000,1
2008,35215,Aegis,Ascendant,60000,60000,1
2009,35215,Ascendant,Aegis,60000,60000,-1
2010,35219,Aegis,Ascendant,60000,60000,-1
2011,35219,Ascendant,Aegis,60000,60000,-1
2012,35221,Aegis,Ascendant,60000,60000,1
2013,35221,Ascendant,Aegis,60000,60000,1
2014,35222,Aegis,Ascendant,60000,60000,-1
2015,35222,Ascendant,Aegis,60000,60000,1
2016,35223,Aegis,Ascendant,60000,60000,1
2017,35223,Ascendant,Aegis,60000,60000,1
2018,35236,Aegis,Ascendant,60000,60000,1
2019,35236,Ascendant,Aegis,60000,60000,1
2020,35237,Aegis,Ascendant,60000,60000,-1
2021,35237,Ascendant,Aegis,60000,60000,1
2022,35238,Aegis,Ascendant,60000,60000,1
2023,35238,Ascendant,Aegis,60000,60000,1
2024,35241,Aegis,Ascendant,60000,60000,-1
2025,35241,Ascendant,Aegis,60000,60000,-1
2026,35242,Aegis,Ascendant,60000,60000,1
2027,35242,Ascendant,Aegis,60000,60000,1
2028,35243,Aegis,Ascendant,60000,60000,1
2029,35243,Ascendant,Aegis,60000,60000,1
2030,35261,Aegis,Ascendant,60000,60000,-1
2031,35261,Ascendant,Aegis,60000,60000,1
2032,35262,Aegis,Ascendant,60000,60000,-1
2033,35262,Ascendant,Aegis,60000,60000,-1
2034,35263,Aegis,Ascendant,60000,60000,-1
2035,35263,Ascendant,Aegis,60000,60000,1
2036,35266,Aegis,Ascendant,60000,60000,-1
2037,35266,Ascendant,Aegis,60000,60000,1
2038,35267,Aegis,Ascendant,60000,60000,-1
2039,35267,Ascendant,Aegis,60000,60000,1
2040,35268,Aegis,Ascendant,60000,60000,-1
2041,35268,Ascendant,Aegis,60000,60000,-1
2042,35289,Aegis,Ascendant,60000,60000,-1
2043,35289,Ascendant,Aegis,60000,60000,-1
2044,35290,Aegis,Ascendant,60000,60000,-1
2045,35290,Ascendant,Aegis,60000,60000,-1
2046,35294,Aegis,Ascendant,60000,60000,-1
2047,35294,Ascendant,Aegis,60000,60000,-1
